id,location,link_dom_ria_com,rooms,area_general_living_kitch,floor,price_usd,post_date,scrape_date1,views1,scrape_date2,views2,scrape_date_cal1,scrape_date_cal2,views_0,views_decision_%,views_decision1_%
32531187,просп. Перемоги,-harkov-shevchenkovskiy-pobedy-prospekt-32531187.html,1,27 м²\ 16 м²\ 7 м²,6th of 9,16 000,2024-12-06,2025-01-24,683.0,2025-01-29,735.0,49.0,54.0,102.52,-2.61,7.58
32157008,вул. Шевченка 327,-harkov-kievskiy-shevchenko-ulitsa-32157008.html,1,37 м²\ 17 м²\ 8.53 м²,6th of 9,14 000,2024-08-27,2025-01-24,683.0,2025-01-29,699.0,150.0,155.0,102.45,-2.68,2.34
32393674,вул. Миру 47,-harkov-htz-mira-ulitsa-32393674.html,1,47.8 м²\ 27.73 м²\ 9.69 м²,8th of 9,24 000,2024-11-01,2025-01-24,683.0,2025-01-29,697.0,84.0,89.0,102.45,-2.68,2.05
32443688,вул. Познанська 8А,-harkov-saltovskiy-poznanskaya-ulitsa-32443688.html,1,26 м²\ 15 м²\ 7 м²,7th of 9,16 000,2024-11-12,2025-01-24,682.0,2025-01-29,713.0,73.0,78.0,102.3,-2.82,4.54
27171074,вул. Професорська 14,-harkov-sokolniki-professorskaya-ulitsa-27171074.html,1,43.8 м²\ 18 м²\ 9.4 м²,8th of 16,40 000,2024-10-21,2025-01-24,681.0,2025-01-29,708.0,95.0,100.0,102.15,-2.96,3.96
26470184,пров. Шевченківський 36,-harkov-kievskiy-shevchenkovskiy-pereulok-26470184.html,1,22 м²\ 18 м²\ 2 м²,5th of 7,17 000,2024-05-09,2025-01-24,680.0,2025-01-29,696.0,260.0,265.0,102.0,-3.11,2.35
26664135,просп. Олександрівський 105,-harkov-htz-kosiora-prospekt-26664135.html,2,46.1 м²\ 5 м²,5th of 5,28 500,2024-12-25,2025-01-24,672.0,2025-01-29,726.0,30.0,35.0,101.93,-3.17,7.4
32283304,пров. Черновський 1А,-harkov-novobavarskiy-chernovskiy-pereulok-32283304.html,1,40 м²\ 18 м²\ 10.4 м²,9th of 9,29 999,2024-09-30,2025-01-24,679.0,2025-01-29,723.0,116.0,121.0,101.85,-3.25,6.48
29512593,вул. Клочківська 117,-harkov-pavlovka-klochkovskaya-ulitsa-29512593.html,1,55.1 м²\ 21.3 м²\ 13.8 м²,6th of 21,46 900,2024-09-22,2025-01-24,679.0,2025-01-29,698.0,124.0,129.0,101.85,-3.25,2.8
32300446,вул. Нескорених 1,-harkov-kievskiy-geroev-truda-ulitsa-32300446.html,2,62 м²\ 40 м²\ 10 м²,11th of 16,37 000,2024-10-04,2025-01-24,679.0,2025-01-29,695.0,112.0,117.0,101.85,-3.25,2.36
32393916,вул. Миру 41,-harkov-htz-mira-ulitsa-32393916.html,1,34.21 м²\ 15.55 м²\ 9.13 м²,6th of 9,16 500,2024-11-01,2025-01-24,679.0,2025-01-29,693.0,84.0,89.0,101.85,-3.25,2.06
32382329,вул. Амосова,-harkov-626-yy-mikrorayon-amosova-ulitsa-32382329.html,3,65 м²\ 44 м²\ 7 м²,11th of 16,39 500,2025-01-19,2025-01-24,358.0,2025-01-29,383.0,5.0,10.0,101.78,-3.32,-27.34
32293817,просп. Ново-Баварський,-harkov-novobavarskiy-novo-bavarskiy-prospekt-32293817.html,1,25.9 м²\ 17 м²\ 13.5 м²,9th of 9,7 500,2024-10-04,2025-01-24,678.0,2025-01-29,836.0,112.0,117.0,101.7,-3.39,23.3
31413784,просп. Науки 64Б,-harkov-shevchenkovskiy-nauki-prospekt-31413784.html,2,42 м²,5th of 5,26 000,2025-01-15,2025-01-24,502.0,2025-01-29,539.0,9.0,14.0,101.65,-3.44,-9.37
32290515,вул. Гвардійців-Широнінців 72,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-32290515.html,2,64 м²,14th of 19,25 000,2025-01-03,2025-01-24,648.0,2025-01-29,706.0,21.0,26.0,101.55,-3.53,6.44
32451677,вул. Миру 96,-harkov-vostochnyy-mira-ulitsa-32451677.html,1,31 м²\ 17 м²\ 6.6 м²,4th of 5,25 000,2024-11-14,2025-01-24,677.0,2025-01-29,698.0,71.0,76.0,101.55,-3.53,3.1
32559060,вул. Олексія Дерев'янка 16А,-harkov-5-yy-mikrorayon-alekseya-derevyanko-ulitsa-32559060.html,2,60 м²\ 20 м²\ 24 м²,1th of 6,52 000,2024-12-14,2025-01-24,675.0,2025-01-29,749.0,41.0,46.0,101.47,-3.61,10.84
32650654,просп. Перемоги 65Б,-harkov-339-yy-mikrorayon-pobedy-prospekt-32650654.html,2,50 м²\ 29 м²\ 9 м²,9th of 16,29 000,2025-01-15,2025-01-24,501.0,2025-01-29,688.0,9.0,14.0,101.45,-3.63,15.92
32644124,вул. Борткевича,-harkov-dalnyaya-juravljovka-bortkevicha-ulitsa-32644124.html,1,38.75 м²\ 16 м²\ 8.53 м²,1th of 9,12 500,2025-01-15,2025-01-24,501.0,2025-01-29,652.0,9.0,14.0,101.45,-3.63,9.85
32589223,вул. Миру 7,-harkov-htz-mira-ulitsa-32589223.html,1,41 м²\ 25 м²\ 9 м²,2th of 9,45 000,2024-12-24,2025-01-24,669.0,2025-01-29,722.0,31.0,36.0,101.32,-3.75,7.38
32136361,вул. Золочівська 12,-harkov-holodnogorskiy-zolochevskaya-ulitsa-32136361.html,2,35 м²\ 30 м²\ 10 м²,4th of 9,12 000,2024-09-25,2025-01-24,675.0,2025-01-29,791.0,121.0,126.0,101.25,-3.82,17.19
32497499,вул. Чугуївська 29,-harkov-osnovyanskiy-chuguevskaya-ulitsa-32497499.html,1,46 м²,5th of 9,40 000,2024-11-26,2025-01-24,674.0,2025-01-29,690.0,59.0,64.0,101.11,-3.95,2.37
26544566,вул. Клочківська 117,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-26544566.html,1,57 м²,13th of 21,45 000,2025-01-13,2025-01-24,544.0,2025-01-29,553.0,11.0,16.0,101.0,-4.06,-9.67
32338591,вул. Академіка Барабашова 16,-harkov-kievskiy-akademika-barabashova-ulitsa-32338591.html,1,48 м²\ 21 м²\ 17 м²,9th of 9,15 000,2025-01-07,2025-01-24,620.0,2025-01-29,718.0,17.0,22.0,100.88,-4.17,10.85
32488957,"вул. Станіслава Партали 50А,",-harkov-shevchenkovskiy-stanislava-partali-balakireva-ulitsa-32488957.html,4,82 м²\ 49.9 м²\ 10.3 м²,2th of 16,65 000,2024-11-25,2025-01-24,671.0,2025-01-29,703.0,60.0,65.0,100.66,-4.38,4.76
32544293,просп. Перемоги 66Д,-harkov-shevchenkovskiy-pobedy-prospekt-32544293.html,1,50 м²\ 20 м²\ 12 м²,9th of 9,39 000,2024-12-10,2025-01-24,670.0,2025-01-29,713.0,45.0,50.0,100.62,-4.42,6.35
32543538,вул. Олексія Дерев'янка 16А,-harkov-shevchenki-alekseya-derevyanko-ulitsa-32543538.html,1,44 м²\ 20 м²\ 10 м²,1th of 6,38 500,2024-12-09,2025-01-24,670.0,2025-01-29,724.0,46.0,51.0,100.6,-4.44,8.0
32674269,вул. Сумська 124,-harkov-nagornyy-kievskiy-sumskaya-ulitsa-32674269.html,2,69.2 м²\ 43.7 м²\ 26.6 м²,3th of 5,47 900,2025-01-21,2025-01-24,243.0,2025-01-29,511.0,3.0,8.0,100.59,-4.45,9.05
32557987,вул. Олексія Дерев'янка 16А,-harkov-5-yy-mikrorayon-alekseya-derevyanko-ulitsa-32557987.html,2,60 м²\ 30 м²\ 24 м²,1th of 6,52 000,2024-12-13,2025-01-24,669.0,2025-01-29,752.0,42.0,47.0,100.53,-4.5,12.3
32444674,вул. Академіка Проскури 5Д,-harkov-akademika-proskury-ulitsa-32444674.html,3,55 м²,3th of 5,31 000,2024-11-12,2025-01-24,670.0,2025-01-29,696.0,73.0,78.0,100.5,-4.53,3.88
32649445,вул. Познанська 11,-harkov-saltovskiy-poznanskaya-ulitsa-32649445.html,1,30.6 м²\ 17.2 м²\ 5.5 м²,3th of 5,16 000,2025-01-16,2025-01-24,468.0,2025-01-29,561.0,8.0,13.0,100.46,-4.57,-2.34
31977733,вул. Енвера Ахсарова 13,-harkov-shevchenkovskiy-envera-ahsarova-ulitsa-31977733.html,1,31.8 м²\ 16.3 м²\ 6.5 м²,4th of 12,30 000,2024-07-22,2025-01-24,669.0,2025-01-29,686.0,186.0,191.0,100.35,-4.67,2.54
32336872,вул. 23-го Серпня 59,-harkov-shevchenkovskiy-23-go-avgusta-ulitsa-32336872.html,3,77 м²\ 47.6 м²\ 25 м²,8th of 14,44 000,2024-10-25,2025-01-24,669.0,,,91.0,,100.35,-4.67,
32681943,вул. Отакара Яроша 24Б,-harkov-shatilovka-otakara-yarosha-ulitsa-32681943.html,1,56.5 м²\ 20.9 м²\ 15.4 м²,8th of 19,85 000,2025-01-23,2025-01-24,93.0,2025-01-29,258.0,1.0,6.0,100.15,-4.86,-34.88
32671840,вул. Миру 41,-harkov-industrialnyy-mira-ulitsa-32671840.html,1,48.5 м²\ 29 м²\ 10.5 м²,8th of 9,25 000,2025-01-23,2025-01-24,93.0,2025-01-29,236.0,1.0,6.0,100.15,-4.86,-40.44
32626715,просп. Аерокосмічний 199,-harkov-levada-gagarina-prospekt-32626715.html,1,31.5 м²\ 17.4 м²\ 7.6 м²,4th of 5,14 500,2025-01-09,2025-01-24,596.0,2025-01-29,682.0,15.0,20.0,99.93,-5.07,7.73
32371432,вул. Плиткова 5,-harkov-industrialnyy-plitochnaya-ulitsa-32371432.html,1,40 м²\ 19 м²\ 8.8 м²,4th of 9,25 000,2024-10-27,2025-01-24,666.0,,,89.0,,99.9,-5.1,
32548695,вул. Заливна 10,-harkov-levada-zalivnaya-ulitsa-32548695.html,1,42 м²\ 20.6 м²\ 11.6 м²,15th of 16,22 500,2024-12-11,2025-01-24,665.0,2025-01-29,713.0,44.0,49.0,99.89,-5.11,7.14
32663718,пл. Фейєрбаха 8,-harkov-saltovskiy-feyerbaha-ploschad-32663718.html,1,22.6 м²\ 18.1 м²\ 3 м²,2th of 2,18 000,2025-01-18,2025-01-24,395.0,2025-01-29,591.0,6.0,11.0,99.84,-5.16,9.89
32105707,вул. Миру 41,-harkov-industrialnyy-mira-ulitsa-32105707.html,1,34.21 м²\ 18 м²\ 8.4 м²,2th of 9,16 500,2024-08-15,2025-01-24,665.0,2025-01-29,675.0,162.0,167.0,99.75,-5.24,1.5
32543998,вул. Клеменова дача 11,-harkov-kievskiy-klemenova-dacha-ulitsa-32543998.html,3,140 м²\ 31 м²\ 21 м²,3th of 4,120 000,2024-12-10,2025-01-24,663.0,,,45.0,,99.57,-5.41,
31926171,просп. Науки 55,-harkov-pavlovo-pole-lenina-prospekt-31926171.html,1,29.1 м²\ 16.2 м²\ 6.4 м²,3th of 5,28 000,2024-12-07,2025-01-24,663.0,2025-01-29,729.0,48.0,53.0,99.52,-5.46,9.91
32528231,шосе Салтівське 242,-harkov-624-yy-mikrorayon-saltovskoe-shosse-32528231.html,1,31.7 м²\ 16.6 м²\ 6.4 м²,11th of 12,16 500,2024-12-05,2025-01-24,663.0,2025-01-29,709.0,50.0,55.0,99.51,-5.47,6.91
32187361,вул. Єдності,-harkov-osnovyanskiy-krasnogradskaya-ulitsa-32187361.html,2,44 м²\ 30 м²\ 7 м²,1th of 12,21 000,2024-09-02,2025-01-24,663.0,2025-01-29,688.0,144.0,149.0,99.45,-5.53,3.77
32068997,вул. Кричевського 42,-harkov-mjk-internatsionalist-krichevskogo-ulitsa-32068997.html,2,70.1 м²\ 35.2 м²\ 16.9 м²,2th of 4,45 000,2024-08-20,2025-01-24,663.0,2025-01-29,677.0,157.0,162.0,99.45,-5.53,2.11
32213387,вул. Борткевича 11,-harkov-kievskiy-bortkevicha-ulitsa-32213387.html,1,42 м²\ 17 м²\ 11 м²,3th of 16,18 000,2024-09-09,2025-01-24,662.0,2025-01-29,679.0,137.0,142.0,99.3,-5.67,2.57
31316744,просп. Григоренка Петра 19,-harkov-novye-doma-grigorenko-petra-prospekt-31316744.html,3,59 м²\ 6 м²,5th of 5,41 500,2025-01-03,2025-01-24,633.0,2025-01-29,651.0,21.0,26.0,99.2,-5.77,0.47
32418095,вул. Клочківська 117,-harkov-pavlovka-klochkovskaya-ulitsa-32418095.html,1,60 м²\ 50 м²\ 20 м²,14th of 21,93 000,2024-11-05,2025-01-24,661.0,2025-01-29,676.0,80.0,85.0,99.15,-5.81,2.27
32163383,вул. Полтавський Шлях 184А,-harkov-holodnogorskiy-poltavskiy-shlyah-ulitsa-32163383.html,1,41 м²\ 18 м²\ 11.4 м²,5th of 9,50 000,2024-08-25,2025-01-24,661.0,2025-01-29,669.0,152.0,157.0,99.15,-5.81,1.21
32671792,вул. Миру 47,-harkov-industrialnyy-mira-ulitsa-32671792.html,2,58 м²\ 32 м²\ 10 м²,8th of 9,32 000,2025-01-23,2025-01-24,92.0,2025-01-29,228.0,1.0,6.0,99.07,-5.89,-41.83
32593284,вул. Велика Панасівська 106,-harkov-ivanovka-kotlova-ulitsa-32593284.html,1,23 м²\ 20 м²\ 3 м²,3th of 6,12 000,2024-12-25,2025-01-24,653.0,,,30.0,,99.05,-5.91,
32122674,вул. Каденюка 6,-harkov-slobodskoy-kadenyuka-tankopiya-ulitsa-32122674.html,3,60 м²\ 42 м²\ 6 м²,3th of 9,24 500,2024-08-19,2025-01-24,660.0,2025-01-29,697.0,158.0,163.0,99.0,-5.96,5.61
27059736,вул. Мироносицька 74,-harkov-kievskiy-27059736.html,1,51.1 м²\ 34.3 м²\ 3 м²,6th of 12,63 600,2024-04-19,2025-01-24,660.0,2025-01-29,679.0,280.0,285.0,99.0,-5.96,2.88
27838153,просп. Героїв Харкова,-harkov-industrialnyy-geroev-harkova-moskovskiy-prospekt-27838153.html,2,67.15 м²\ 11 м²,6th of 9,36 200,2024-04-09,2025-01-24,660.0,2025-01-29,667.0,290.0,295.0,99.0,-5.96,1.06
32523537,вул. Академіка Барабашова 14А,-harkov-kievskiy-akademika-barabashova-ulitsa-32523537.html,1,40.92 м²\ 15.59 м²\ 14.5 м²,4th of 9,14 700,2024-12-04,2025-01-24,659.0,2025-01-29,699.0,51.0,56.0,98.9,-6.05,6.04
32642749,вул. Чернишевська 85,-harkov-tsentr-32642749.html,2,55.9 м²\ 32.1 м²\ 8.2 м²,4th of 12,33 000,2025-01-14,2025-01-24,512.0,2025-01-29,670.0,10.0,15.0,98.86,-6.09,13.64
32383877,вул. Андрія Ощєпкова 25,-harkov-novye-doma-slobodskoy-andreya-oschepkova-ulitsa-32383877.html,1,32.4 м²\ 25 м²\ 5.5 м²,2th of 2,25 000,2024-10-27,2025-01-24,659.0,2025-01-29,678.0,89.0,94.0,98.85,-6.1,2.88
31621786,вул. Борткевича 5,-harkov-kievskiy-bortkevicha-ulitsa-31621786.html,1,37 м²\ 18 м²\ 8 м²,7th of 9,30 000,2024-05-29,2025-01-24,658.0,2025-01-29,673.0,240.0,245.0,98.7,-6.24,2.28
32548743,шосе Салтівське 264Л,-harkov-saltovka-saltovskoe-shosse-32548743.html,1,47.8 м²\ 26.5 м²\ 10 м²,8th of 9,39 000,2024-12-11,2025-01-24,657.0,2025-01-29,719.0,44.0,49.0,98.68,-6.26,9.36
30373275,вул. Заливна 8А,-harkov-osnovyanskiy-zalivnaya-ulitsa-30373275.html,2,61 м²\ 31 м²\ 11 м²,5th of 16,38 000,2024-04-09,2025-01-24,657.0,2025-01-29,665.0,290.0,295.0,98.55,-6.38,1.22
32189162,вул. Нескорених 17,-harkov-saltovskiy-geroev-truda-ulitsa-32189162.html,2,46 м²\ 27 м²\ 6 м²,6th of 12,21 500,2024-12-10,2025-01-24,656.0,2025-01-29,747.0,45.0,50.0,98.52,-6.41,13.8
32673825,просп. Григоренка Петра 33,-harkov-grigorenko-petra-prospekt-32673825.html,2,45 м²,5th of 5,25 000,2025-01-21,2025-01-24,238.0,2025-01-29,496.0,3.0,8.0,98.52,-6.41,8.07
32444827,вул. Сергія Барсукова 10,-harkov-slobodskoy-sergeya-barsukova-marshala-fedorenko-ulitsa-32444827.html,1,46 м²\ 31 м²\ 17 м²,3th of 9,21 000,2024-11-12,2025-01-24,656.0,2025-01-29,695.0,73.0,78.0,98.4,-6.53,5.94
32175846,вул. Заливна 10,-harkov-zalivnaya-ulitsa-32175846.html,1,43 м²,11th of 16,25 000,2024-08-29,2025-01-24,656.0,2025-01-29,675.0,148.0,153.0,98.4,-6.53,2.9
32121514,вул. Академіка Барабашова 12,-harkov-kievskiy-akademika-barabashova-ulitsa-32121514.html,1,36.8 м²\ 16.8 м²\ 8.6 м²,2th of 9,20 000,2024-08-20,2025-01-24,656.0,2025-01-29,669.0,157.0,162.0,98.4,-6.53,1.98
32469872,вул. Двадцять Третього Серпня,-harkov-pavlovo-pole-dvadtsat-tretego-avgusta-ulitsa-32469872.html,2,44 м²\ 27 м²\ 6.5 м²,4th of 5,53 000,2024-11-19,2025-01-24,656.0,,,66.0,,98.4,-6.53,
32537249,просп. Тракторобудівників 158А,-harkov-saltovskiy-traktorostroiteley-prospekt-32537249.html,4,66 м²\ 45 м²\ 7 м²,4th of 9,35 000,2024-12-07,2025-01-24,655.0,2025-01-29,690.0,48.0,53.0,98.32,-6.6,5.3
32533605,просп. Перемоги 78В,-harkov-shevchenkovskiy-pobedy-prospekt-32533605.html,1,37 м²\ 20 м²\ 8 м²,9th of 9,15 500,2024-12-06,2025-01-24,655.0,2025-01-29,711.0,49.0,54.0,98.31,-6.61,8.51
32414660,вул. Борткевича 13,-harkov-kievskiy-bortkevicha-ulitsa-32414660.html,1,40.13 м²\ 17 м²\ 10 м²,5th of 9,13 500,2024-11-04,2025-01-24,655.0,2025-01-29,678.0,81.0,86.0,98.25,-6.67,3.51
26538071,вул. Клочківська 98А,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-26538071.html,2,60 м²,9th of 15,48 000,2025-01-01,2025-01-24,633.0,2025-01-29,639.0,23.0,28.0,98.06,-6.85,-0.77
32537702,просп. Перемоги 68Г,-harkov-shevchenkovskiy-pobedy-prospekt-32537702.html,1,37.2 м²\ 16.5 м²\ 7.6 м²,8th of 9,31 500,2024-12-07,2025-01-24,653.0,2025-01-29,685.0,48.0,53.0,98.02,-6.89,4.86
32685355,вул. Гвардійців-Широнінців 38Б,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-32685355.html,2,44 м²\ 27 м²\ 6 м²,4th of 5,23 000,2025-01-23,2025-01-24,91.0,2025-01-29,199.0,1.0,6.0,98.0,-6.91,-48.67
27342943,вул. Академіка Павлова 134Б,-harkov-saltovka-akademika-pavlova-ulitsa-27342943.html,2,47.2 м²\ 28.6 м²\ 6.4 м²,6th of 9,42 000,2024-11-25,2025-01-24,653.0,2025-01-29,691.0,60.0,65.0,97.96,-6.94,5.81
32458516,вул. Борткевича 15,-harkov-kievskiy-bortkevicha-ulitsa-32458516.html,1,40.13 м²\ 19 м²\ 9.5 м²,6th of 9,15 000,2024-11-15,2025-01-24,653.0,2025-01-29,686.0,70.0,75.0,97.95,-6.95,5.05
31877823,вул. Європейська 4А,-harkov-shevchenkovskiy-novgorodskaya-ulitsa-31877823.html,2,46 м²\ 29 м²\ 6 м²,5th of 9,46 000,2024-11-16,2025-01-24,653.0,2025-01-29,682.0,69.0,74.0,97.95,-6.95,4.44
32595448,вул. Миру 41,-harkov-htz-mira-ulitsa-32595448.html,1,39.46 м²\ 16.71 м²\ 8.53 м²,6th of 9,16 000,2025-01-17,2025-01-24,424.0,2025-01-29,476.0,7.0,12.0,97.84,-7.06,-12.57
32548715,вул. Заливна 10,-harkov-levada-zalivnaya-ulitsa-32548715.html,1,45.9 м²\ 20.4 м²\ 11.7 м²,6th of 16,29 000,2024-12-11,2025-01-24,651.0,2025-01-29,680.0,44.0,49.0,97.78,-7.12,4.38
32535640,пров. Шевченківський 40,-harkov-kievskiy-shevchenkovskiy-pereulok-32535640.html,1,20.6 м²\ 18.3 м²,11th of 12,16 500,2024-12-07,2025-01-24,651.0,2025-01-29,685.0,48.0,53.0,97.72,-7.17,5.18
32561448,просп. Героїв Харкова 270В,-harkov-industrialnyy-geroev-harkova-moskovskiy-prospekt-32561448.html,1,43 м²\ 20 м²\ 12 м²,2th of 9,19 000,2024-12-14,2025-01-24,650.0,2025-01-29,670.0,41.0,46.0,97.71,-7.18,2.96
30283996,вул. Шекспіра 7,-harkov-shevchenkovskiy-shekspira-ulitsa-30283996.html,1,31.9 м²\ 16 м²\ 6 м²,5th of 5,30 000,2024-09-13,2025-01-24,651.0,2025-01-29,682.0,133.0,138.0,97.65,-7.24,4.76
30978023,1-й пров. Лісопарківський 7,-harkov-poselok-jukovskogo-depovskiy-1-y-pereulok-30978023.html,2,49.3 м²\ 29.4 м²\ 6 м²,2th of 5,28 500,2024-08-21,2025-01-24,651.0,2025-01-29,666.0,156.0,161.0,97.65,-7.24,2.3
32515543,вул. Академіка Барабашова 38А,-harkov-522-yy-mikrorayon-akademika-barabashova-ulitsa-32515543.html,3,65 м²\ 40 м²\ 7 м²,11th of 12,46 000,2024-12-02,2025-01-24,650.0,2025-01-29,700.0,53.0,58.0,97.53,-7.35,7.67
32476291,вул. Дмитрівська,-harkov-holodnogorskiy-dmitrievskaya-ulitsa-32476291.html,1,46 м²\ 11 м²,5th of 6,42 500,2024-11-27,2025-01-24,650.0,2025-01-29,672.0,58.0,63.0,97.52,-7.36,3.38
32414548,вул. Борткевича 13,-harkov-kievskiy-bortkevicha-ulitsa-32414548.html,1,40 м²\ 15 м²\ 13 м²,4th of 9,13 300,2024-11-04,2025-01-24,650.0,2025-01-29,673.0,81.0,86.0,97.5,-7.38,3.54
32324882,пров. Лосівський 2Г,-harkov-holodnogorskiy-losevskiy-pereulok-32324882.html,4,111 м²\ 49 м²\ 31 м²,4th of 10,85 000,2024-10-10,2025-01-24,650.0,2025-01-29,672.0,106.0,111.0,97.5,-7.38,3.38
32213471,вул. Борткевича 9,-harkov-kievskiy-bortkevicha-ulitsa-32213471.html,1,37 м²\ 18 м²\ 8.5 м²,5th of 9,19 000,2024-09-09,2025-01-24,650.0,2025-01-29,664.0,137.0,142.0,97.5,-7.38,2.15
32260891,вул. Борткевича 15,-harkov-kievskiy-shevchenko-ulitsa-32260891.html,1,42.75 м²\ 18 м²\ 12 м²,8th of 16,17 500,2024-09-26,2025-01-24,650.0,2025-01-29,664.0,120.0,125.0,97.5,-7.38,2.15
31798935,вул. Дизельна 30В,-harkov-nemyshlyanskiy-dizelnaya-ulitsa-31798935.html,2,51 м²\ 30 м²\ 8 м²,1th of 1,21 000,2024-07-07,2025-01-24,649.0,2025-01-29,753.0,201.0,206.0,97.35,-7.52,16.02
32439021,шосе Салтівське 157,-harkov-saltovskiy-saltovskoe-shosse-32439021.html,2,46.7 м²\ 28.3 м²\ 6.7 м²,7th of 9,25 500,2024-11-11,2025-01-24,649.0,2025-01-29,674.0,74.0,79.0,97.35,-7.52,3.85
32352371,вул. Велика Кільцева 136А,-harkov-gorizont-bolshaya-koltsevaya-ulitsa-32352371.html,3,66.2 м²\ 43.7 м²\ 6.6 м²,7th of 9,35 500,2024-10-18,2025-01-24,649.0,2025-01-29,668.0,98.0,103.0,97.35,-7.52,2.93
32283965,вул. Клочківська 117,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-32283965.html,1,56 м²\ 24 м²\ 16 м²,10th of 21,42 000,2024-09-30,2025-01-24,649.0,2025-01-29,661.0,116.0,121.0,97.35,-7.52,1.85
32616175,вул. Полтавський Шлях 184А,-harkov-holodnaya-gora-poltavskiy-shlyah-ulitsa-32616175.html,1,39 м²,4th of 9,17 999,2025-01-06,2025-01-24,605.0,2025-01-29,680.0,18.0,23.0,97.29,-7.58,8.28
32673687,вул. Чорноглазівська 3,-harkov-tsentr-chernoglazovskaya-marshala-bajanova-ulitsa-32673687.html,4,113 м²\ 90 м²\ 15 м²,2th of 5,73 500,2025-01-21,2025-01-24,235.0,2025-01-29,502.0,3.0,8.0,97.28,-7.59,10.77
26665250,вул. Петра Григоренка 2К,-harkov-novye-doma-nemyshlyanskiy-26665250.html,2,68.1 м²\ 29.3 м²\ 14.6 м²,11th of 15,70 000,2024-08-07,2025-01-24,648.0,2025-01-29,658.0,170.0,175.0,97.2,-7.67,1.54
32629107,просп. Героїв Харкова 122,-harkov-krasnyy-luch-geroev-harkova-moskovskiy-prospekt-32629107.html,1,31.9 м²\ 20.5 м²\ 5 м²,4th of 4,18 300,2025-01-14,2025-01-24,503.0,2025-01-29,585.0,10.0,15.0,97.12,-7.74,1.0
26738999,вул. Валентинівська,-harkov-aleninovkaya-lia-26738999.html,1,39 м²\ 17 м²\ 11 м²,5th of 9,19 000,2024-12-24,2025-01-24,641.0,,,31.0,,97.08,-7.78,
32527638,вул. Борткевича 15,-harkov-dalnyaya-juravljovka-bortkevicha-ulitsa-32527638.html,1,37 м²,6th of 9,12 500,2024-12-05,2025-01-24,646.0,2025-01-29,681.0,50.0,55.0,96.95,-7.9,5.39
32384721,шосе Салтівське 159/84,-harkov-saltovskiy-saltovskoe-shosse-32384721.html,1,34 м²\ 19.6 м²\ 6.4 м²,9th of 9,12 500,2024-10-28,2025-01-24,646.0,2025-01-29,702.0,88.0,93.0,96.9,-7.95,8.67
32458595,просп. Любові Малої 34А,-harkov-lyubovi-maloy-prospekt-32458595.html,2,58 м²,9th of 9,45 000,2024-11-15,2025-01-24,646.0,2025-01-29,681.0,70.0,75.0,96.9,-7.95,5.42
32423728,"вул. Космонавтів 6, кв.",-harkov-6-oy-mikrorayon-kosmonavtov-ulitsa-32423728.html,2,43.4 м²\ 27.1 м²\ 5.8 м²,1th of 5,37 000,2024-11-06,2025-01-24,646.0,2025-01-29,669.0,79.0,84.0,96.9,-7.95,3.56
28071344,вул. Енвера Ахсарова 4/6Б,-harkov-aova-lia-28071344.html,3,82.3 м²\ 48.9 м²\ 11.5 м²,1th of 10,57 500,2024-08-14,2025-01-24,646.0,2025-01-29,664.0,163.0,168.0,96.9,-7.95,2.79
28319913,вул. Лисаветинська,-harkov-lizaveinkaya-lia-28319913.html,1,40 м²,9th of 9,47 000,2024-02-02,2025-01-24,646.0,2025-01-29,663.0,357.0,362.0,96.9,-7.95,2.63
30663488,вул. Борткевича 15,-harkov-kievskiy-shevchenko-ulitsa-30663488.html,1,36.37 м²\ 15.99 м²\ 8.94 м²,3th of 9,15 500,2024-04-10,2025-01-24,646.0,2025-01-29,653.0,289.0,294.0,96.9,-7.95,1.08
32178229,вул. Клочківська,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-32178229.html,3,61.2 м²\ 44.3 м²\ 5.5 м²,7th of 9,45 000,2024-09-03,2025-01-24,645.0,2025-01-29,685.0,143.0,148.0,96.75,-8.09,6.2
31668396,вул. Іскринська 19Ж,-harkov-tsentr-iskrinskaya-ulitsa-31668396.html,1,70.6 м²\ 15.1 м²\ 9.6 м²,9th of 9,57 000,2024-08-21,2025-01-24,645.0,2025-01-29,654.0,156.0,161.0,96.75,-8.09,1.4
32661883,вул. Клочківська 197Б,-harkov-pavlovka-klochkovskaya-ulitsa-32661883.html,3,65.4 м²\ 48 м²\ 8 м²,6th of 12,40 000,2025-01-20,2025-01-24,291.0,2025-01-29,562.0,4.0,9.0,96.74,-8.1,17.63
32532439,просп. Людвіга Свободи 46,-harkov-337-oy-mikrorayon-lyudviga-svobody-prospekt-32532439.html,1,34 м²\ 7 м²,8th of 12,25 000,2024-12-05,2025-01-24,644.0,2025-01-29,691.0,50.0,55.0,96.65,-8.19,7.27
25736151,вул. Шишківська 10,-harkov-kievskiy-ikovkaya-lia-25736151.html,3,65 м²\ 44 м²\ 7 м²,3th of 9,36 000,2024-08-01,2025-01-24,644.0,2025-01-29,659.0,176.0,181.0,96.6,-8.24,2.33
